Timestamp, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
378, 10.083, -1.79505, -1.206, 1.72532, 17.85193, -8.57933
379, 10.64295, -1.506, -1.611, -4.56934, 18.26948, -11.58879
380, 10.626, -1.45995, -1.06995, -6.67281, 11.82513, -14.38554
381, 9.95805, -1.47195, -0.66795, -4.56934, 5.38867, -13.47955
382, 9.65205, -1.41705, -0.65805, -2.61555, 2.1665, -11.02944
383, 9.65205, -1.41705, -0.65805, -3.0331, 2.45011, -9.06777
384, 10.03695, -1.32405, -0.47895, -1.55988, 8.68174, -9.76893
385, 9.999, -1.56105, -0.34695, 4.31724, 7.69697, -8.99687
386, 9.38805, -1.788, -0.89505, 1.37868, -2.2374, 1.07931
387, 9.57495, -1.71405, -0.71295, -2.33194, 1.60715, 2.33982
388, 10.29105, -1.57995, -0.46905, -1.28414, 10.21799, -5.64077
389, 10.36695, -1.59195, -0.55305, 0.04727, 13.9286, -12.36085
390, 10.00605, -1.55805, -0.71805, 0.96114, 14.48796, -16.83565
391, 9.68505, -1.63695, -0.74895, 1.44958, 15.53575, -18.16706
392, 9.54405, -1.60605, -0.807, 1.72532, 22.25583, -20.68807
393, 9.10995, -1.40295, -1.14705, 1.23687, 28.70017, -24.67443
394, 9.10995, -1.40295, -1.14705, -0.02363, 28.55836, -23.91025
395, 9.144, -1.41195, -1.12995, -1.14233, 27.85721, -22.36612
396, 9.015, -1.326, -1.065, -2.19013, 25.68283, -19.28576
397, 8.89995, -1.266, -0.795, -3.0331, 22.18493, -10.95853
398, 9.57, -1.21095, -0.29895, -1.14233, 23.72905, -4.16755
399, 9.81405, -1.23705, -0.56505, -3.80516, 20.22326, -1.01628
400, 9.92205, -1.06005, -0.48105, -5.3414, 13.8577, 0.51996
401, 10.28805, -1.017, -0.01395, -5.12869, 12.94383, -0.31513
402, 10.755, -0.88095, 0.198, -4.1518, 13.57409, -6.27102
403, 10.614, -0.94005, 0.39, -2.96219, 13.22745, -9.42229
404, 10.44405, -0.97605, 0.516, 0.53572, 14.76369, -13.40864
405, 10.095, -1.07505, 0.282, 2.28467, 17.00897, -15.29941
406, 9.88395, -0.83805, 0.22695, 1.30778, 19.31727, -15.71695
407, 9.88395, -0.83805, 0.22695, 1.44958, 19.45908, -15.37031
408, 9.74295, -0.948, 0.39405, 2.71009, 18.82882, -13.47955
409, 9.501, -0.981, 0.24105, 3.89969, 11.96694, -7.87817
410, 9.213, -1.18905, -0.177, 1.30778, 3.49791, 1.50473
411, 9.486, -0.945, -0.426, -3.52154, 3.98635, 4.01787
412, 9.79305, -0.756, -0.10005, -9.05202, 5.80621, 3.38761
413, 10.071, -0.64395, 0.50895, -9.05202, 8.95748, 0.73267
414, 10.056, -0.47805, 0.76095, -7.09035, 9.93437, -2.4186
415, 10.056, -0.47805, 0.76095, -2.96219, 7.76788, -5.56987
416, 9.903, -0.60105, 0.86805, 0.74843, 6.16073, -5.71167
417, 9.67995, -0.615, 0.65505, 3.05673, 5.45957, -4.23846
418, 9.474, -0.78705, 0.47805, 2.49738, 6.99581, -2.90704
419, 9.82905, -0.603, 0.35805, 0.67752, 7.69697, -2.56041
420, 10.07295, -0.58905, 0.31095, -0.85872, 4.97113, -3.75001
421, 9.92505, -0.624, 0.54, -1.9144, -0.63025, -3.75001
422, 9.92505, -0.624, 0.54, -1.55988, -2.73372, -3.32459
423, 9.53205, -0.636, 0.62205, -0.51208, -1.96166, -1.57563
424, 9.71595, -0.62895, 0.564, -0.51208, 1.46534, -3.5373
425, 9.85995, -0.58395, 0.52095, -0.7957, 8.74477, -5.91651
426, 9.57495, -0.75105, 0.528, -0.23635, 8.67386, -4.30936
427, 9.23505, -0.672, 0.36795, 0.11817, 0.83509, 2.89917
428, 9.54405, -0.63405, 0.49695, -0.44118, -4.90022, 7.45275
429, 9.54405, -0.63405, 0.49695, -0.02363, -4.34087, 7.65758
430, 10.02495, -0.57195, 0.55995, -0.37027, 3.00946, 3.25368
431, 9.82905, -0.615, 0.58305, -0.09454, 6.36556, 1.36292
432, 9.56295, -0.71505, 0.61905, 1.37868, 6.99581, 2.13498
433, 9.58695, -0.76305, 0.47805, 2.35557, 2.93856, 4.51419
434, 9.903, -0.77295, 0.22395, 0.67752, -2.45011, 5.7747
435, 9.891, -0.696, 0.27705, -1.9144, -3.63971, 4.58509
436, 9.819, -0.71295, 0.70305, -3.104, -2.66282, 2.97007
437, 9.819, -0.71295, 0.70305, -1.84349, -0.55935, 1.50473
438, 9.93705, -0.73905, 0.732, -0.51208, 0.20483, 0.03151
439, 10.008, -0.77295, 0.48795, -0.7957, -0.21271, -1.78834
440, 9.82905, -0.708, 0.39195, -1.9144, -2.73372, -1.78834
441, 9.74295, -0.69405, 0.627, 0.46481, -0.63025, -3.04885
442, 9.74295, -0.72705, 0.579, 1.86713, -1.1187, -2.4186
443, 9.594, -0.80205, 0.315, 1.09507, -0.55935, -1.57563
444, 9.62505, -0.723, 0.29595, -1.77259, -0.91387, -0.31513
445, 9.77805, -0.816, 0.387, -1.9144, -2.73372, 0.51996
446, 9.69, -0.66795, 0.33705, -2.54465, -2.37921, 1.07931
447, 9.711, -0.65595, 0.528, -3.0331, -3.15127, 1.43383
448, 9.83805, -0.79395, 0.65805, -1.55988, -2.17437, 1.15021
449, 9.83805, -0.79395, 0.65805, -0.65389, 2.37921, -1.15809
450, 9.79005, -0.72495, 0.36105, -2.54465, 4.82932, -3.19066
451, 9.726, -0.579, 0.27705, -3.73425, 1.67805, -2.27679
452, 9.68295, -0.74895, 0.615, -3.0331, -1.26051, -0.66964
453, 9.80205, -0.64095, 0.65805, -1.48897, -3.50579, 0.37815
454, 9.86205, -0.60795, 0.66195, 0.81933, 2.52101, -3.82091
455, 9.77805, -0.64095, 0.37305, -0.16544, 6.72008, -6.34193
456, 9.711, -0.64095, 0.23595, -1.84349, 3.71062, -5.28625
457, 9.642, -0.684, 0.423, -2.19013, -1.40231, -2.00106
458, 9.70695, -0.636, 0.62895, -0.85872, -3.00946, -0.1812
459, 9.90795, -0.52605, 0.60705, 0.81933, -3.36398, -0.31513
460, 10.152, -0.53595, 0.54, 1.16597, -1.74895, -2.83614
461, 9.783, -0.56505, 0.459, 0.18908, 2.45011, -7.24792
462, 9.783, -0.56505, 0.459, -0.51208, 3.56881, -7.03521
463, 9.309, -0.612, 0.519, 0.18908, -0.21271, -1.85925
464, 9.37605, -0.639, 0.55995, 1.30778, -4.26997, 2.19801
465, 9.91005, -0.51705, 0.48495, 1.09507, -4.48268, 1.50473
466, 9.996, -0.46395, 0.54795, 0.67752, -1.96166, -1.50473
467, 9.72105, -0.60795, 0.69405, 1.44958, 1.1896, -3.11976
468, 9.56805, -0.63195, 0.435, 3.19854, 0.97689, -1.71744
469, 9.56805, -0.63195, 0.435, 2.42648, -1.26051, 0.24422
470, 9.747, -0.639, 0.20805, -0.23635, -2.31618, 0.31513
471, 9.85995, -0.61995, 0.25305, -1.9144, -1.47322, -0.31513
472, 9.82395, -0.61005, 0.492, -1.70168, -0.14181, -0.59874
473, 9.867, -0.57405, 0.59505, -0.16544, -0.14181, -0.81145
474, 9.89595, -0.591, 0.44895, 0.74843, -1.47322, -1.64654
475, 9.68295, -0.60795, 0.34395, 0.04727, -1.26051, -2.27679
476, 9.498, -0.612, 0.411, -0.7957, -1.26051, -1.08719
477, 9.498, -0.612, 0.411, -0.65389, -0.49632, 0.24422
478, 9.53205, -0.56205, 0.46605, -0.09454, -0.14181, 1.15021
479, 9.81, -0.49005, 0.52395, 1.37868, -0.70116, 0.87448
480, 9.94605, -0.59805, 0.49995, 2.49738, -0.42542, -0.31513
481, 9.654, -0.63195, 0.17895, 1.37868, 0.34664, -0.2521
482, 9.56805, -0.61995, 0.17895, -1.21324, -0.14181, 0.87448
483, 9.699, -0.543, 0.40605, -2.0562, -1.40231, 1.78047
484, 9.699, -0.543, 0.40605, -1.48897, -3.08036, 2.13498
485, 9.81, -0.52395, 0.588, 0.18908, -2.45011, 1.36292
486, 9.73995, -0.50205, 0.47595, 0.33088, -0.70116, 0.59086
487, 9.63495, -0.531, 0.47595, 0.25998, 0.76418, 0.59086
488, 9.67995, -0.57405, 0.48795, 0.81933, 0.69328, 0.73267
489, 9.81, -0.555, 0.366, 0.96114, 0.27574, 0.59086
490, 9.759, -0.543, 0.30105, 0.33088, -0.91387, -0.38603
491, 9.759, -0.543, 0.30105, 0.04727, -1.75683, -0.66964
492, 9.76905, -0.58095, 0.42795, 1.16597, -1.05567, -0.59874
493, 9.71895, -0.70095, 0.402, 1.30778, 0.48845, -0.74055
494, 9.642, -0.651, 0.162, -0.16544, 1.1187, -0.59874
495, 9.678, -0.708, 0.126, -1.70168, -0.35452, 0.44906
496, 9.87405, -0.59805, 0.26505, -2.47375, -4.06514, 1.29202
497, 9.879, -0.58095, 0.44205, -2.47375, -4.69539, 1.07931
498, 9.81705, -0.49005, 0.53595, -1.55988, -2.66282, -0.52784
499, 9.81705, -0.49005, 0.53595, -0.7957, -0.21271, -1.85925
500, 9.81, -0.53805, 0.49995, -0.58298, 1.74895, -2.97795
501, 9.738, -0.486, 0.41595, -0.92962, 0.20483, -2.4186
502, 9.58905, -0.555, 0.54, -0.29937, -1.1896, -0.66964
503, 9.49095, -0.636, 0.51405, 0.25998, -0.84296, 1.36292
504, 9.65895, -0.58095, 0.36105, 0.39391, -0.14181, 3.04097
505, 10.06095, -0.54105, 0.31095, -0.16544, 0.90599, 2.13498
506, 10.03695, -0.55005, 0.24795, -0.7957, 2.86765, -1.71744
507, 10.03695, -0.55005, 0.24795, -1.28414, 3.15127, -2.69433
508, 9.66795, -0.672, 0.279, -1.55988, 3.00946, -1.57563
509, 9.35505, -0.69105, 0.24795, -2.33194, 1.46534, 3.11188
510, 9.33795, -0.71505, 0.30795, -3.0331, 0.20483, 7.16913
511, 9.549, -0.75405, 0.315, -3.37973, -0.28361, 10.87975
512, 9.558, -0.79395, 0.19095, -5.4123, 1.89076, 13.18806
513, 9.56505, -0.69405, 0.21, -7.01945, -0.55935, 16.82777
514, 9.474, -0.732, 0.19305, -7.23216, -5.81409, 21.8698
515, 9.11295, -1.08195, 0.26505, -5.90075, -10.5016, 35.23905
516, 8.71095, -1.27605, -0.22695, -7.72061, -15.11821, 48.82102
517, 8.22195, -1.80195, -0.70095, -11.57303, -27.58147, 70.94292
518, 7.79595, -2.23605, -1.053, -14.58249, -40.87982, 93.05695
519, 7.79595, -2.23605, -1.053, -14.44068, -50.82207, 117.98347
520, 8.079, -2.77695, -1.00995, -20.11297, -46.5521, 147.243
521, 8.81595, -2.34795, -2.44695, -33.69493, -46.26849, 160.88797
522, 9.62505, -3.26805, -1.54605, -42.92815, -48.86041, 170.83023
523, 9.87405, -4.15605, -0.45195, -39.71385, -46.82784, 177.26669
524, 9.92895, -4.434, -0.50295, -34.38821, -43.88928, 176.07709
525, 9.606, -4.15395, -0.61995, -30.7485, -38.91816, 167.33232
526, 7.899, -5.02305, -1.10295, -24.02842, -40.24957, 170.90112
527, 7.899, -5.02305, -1.10295, -19.48271, -54.24907, 187.8392
528, 6.83805, -5.76705, -1.326, -19.34091, -58.87356, 208.70059
529, 6.915, -6.55995, -0.996, -18.85246, -47.88351, 226.19801
530, 6.92505, -7.33605, -0.663, -8.7684, -32.6944, 232.28783
531, 6.95805, -8.29095, -1.23, -3.0331, -24.98955, 234.59613
532, 6.843, -8.20995, -2.013, -3.37973, -31.5757, 232.00421
533, 7.059, -7.08405, -1.33095, -5.62501, -39.69022, 212.26939
534, 7.059, -7.08405, -1.33095, -2.67858, -24.15447, 189.44635
535, 5.38995, -6.72, -0.28005, 8.5872, -1.26051, 170.19998
536, 3.438, -6.981, 0.435, 20.1366, 2.93856, 168.30922
537, 2.10495, -8.23605, 1.18395, 38.7606, 6.64918, 176.92006
538, 2.02605, -9.13905, 1.18905, 55.06841, 12.59719, 180.7646
539, 3.177, -8.997, -0.01905, 68.36676, 27.7154, 162.36119
540, 2.93595, -8.928, -1.10805, 67.31896, 37.79946, 144.785
541, 2.952, -9.447, -1.27095, 55.34414, 36.39714, 139.1915
542, 2.952, -9.447, -1.27095, 47.9229, 22.11402, 130.58066
543, 3.96795, -10.41, -0.309, 48.62406, 8.67386, 114.96613
544, 4.54695, -10.173, 0.10905, 51.77533, 6.57827, 91.5207
545, 4.93005, -10.32405, 0.51405, 60.31527, 19.45908, 49.86881
546, 2.97195, -10.728, -0.057, 64.93975, 20.71959, 31.52843
547, 2.30595, -10.81905, -0.82305, 63.25382, 14.48796, 19.90813
548, 1.63095, -10.743, -1.11795, 54.85569, -2.03257, 8.57145
549, 1.63095, -10.743, -1.11795, 44.85042, -8.1933, 3.04097
550, 0.93405, -10.245, -1.33095, 29.3777, -12.53417, -2.97795
551, 0.036, -10.16295, -0.83505, 20.90866, -11.48637, -4.86871
552, -0.40095, -10.39605, -0.249, 17.05624, -10.5725, -1.4417
553, -0.75105, -10.16805, -0.16005, 14.88974, -15.96117, 6.33405
554, -0.087, -9.74205, -0.11895, 11.10822, -21.56255, 12.21116
555, 0.477, -9.735, 0.66195, 12.08511, -20.30204, 4.86083
556, -0.08295, -9.73905, 0.59295, 15.93754, -4.90022, -3.75001
557, -0.669, -10.053, 0.14805, 13.06988, -0.49632, 3.95484
558, 0.39495, -9.78, 0.41295, -1.42595, -11.97482, 14.59037
559, 0.64695, -9.933, 0.753, 1.23687, 4.12816, 0.73267
560, -0.14505, -9.87105, 0.378, -1.00053, 3.98635, 0.51996
561, -0.14505, -9.87105, 0.378, -4.43541, -2.45011, 5.34928
562, -0.26205, -9.783, 0.816, -4.56934, -5.74319, 10.04467
563, 0.27105, -9.87795, 1.36905, -1.00053, -0.35452, 8.15391
564, 0.405, -9.91395, 0.93495, 1.23687, 5.24686, 4.86083
565, 0.39495, -9.86205, 0.291, -1.70168, 3.2852, 4.64812
566, 0.37905, -9.90495, 0.49005, -5.82985, -2.10347, 5.70379
567, 0.663, -9.81405, 0.576, -6.531, -2.87553, 5.27837
568, 0.63495, -9.708, 0.483, -7.44487, -1.47322, 0.24422
569, 0.63495, -9.708, 0.483, -7.44487, 1.60715, -3.11976
570, 0.04305, -9.771, 0.70605, -6.18436, 2.51314, -2.07196
571, -0.315, -9.90495, 0.69405, -4.49843, -0.28361, 4.71902
572, -0.03, -9.91905, 0.624, -2.89129, -1.89076, 8.71325
573, 0.32805, -9.807, 0.651, 0.11817, 2.1665, 9.2017
574, 0.31395, -9.507, 0.32505, 0.89023, 4.4748, 7.09823
575, 0.12, -9.62205, 0.279, -1.48897, 2.93856, 4.93173
576, 0.12, -9.62205, 0.279, -2.47375, 2.2374, 7.02733
577, 0.14595, -9.795, 0.50205, -1.77259, 2.02469, 9.1308
578, 0.39, -9.567, 0.318, -2.47375, -1.1896, 6.60978
579, 0.29505, -9.438, 0.65505, -0.09454, 1.1187, 3.45852
580, 0.12195, -9.61305, 0.76305, 3.19854, 3.98635, 2.13498
581, -0.05595, -9.63405, 0.48495, 5.64865, 4.05726, 3.67123
582, 0.06195, -9.57705, 0.15705, 4.24633, 0.83509, 5.27837
583, 0.228, -9.59295, 0.33405, 0.89023, -0.98477, 7.16913
584, 0.228, -9.59295, 0.33405, -0.85872, -0.91387, 5.63289
585, 0.39, -9.546, 0.42495, -1.70168, 0.06303, 3.18278
586, 0.06705, -9.68205, 0.49005, -2.11923, -1.1896, 3.52942
587, -0.018, -9.732, 0.62205, -1.55988, -3.63971, 5.7747
588, 0.23505, -9.84, 0.72705, -0.09454, -5.45957, 7.16913
589, 0.37905, -9.85005, 0.78195, 2.49738, -4.19906, 6.26314
590, 0.498, -9.58095, 0.53595, 3.61608, -1.74895, 2.33982
591, 0.498, -9.58095, 0.53595, 3.12763, -2.17437, -0.52784
592, 0.04605, -9.45495, 0.52605, 2.84402, -4.34087, -0.2521
593, -0.348, -9.675, 0.77505, 4.66388, -6.37344, 3.11188
594, -0.312, -9.69195, 0.76305, 7.3267, -4.82932, 5.56199
595, -0.04395, -9.57705, 0.45195, 8.37449, -3.00946, 4.64812
596, -0.12105, -9.483, 0.009, 6.69644, -1.74895, 2.89917
597, -0.537, -9.49995, -0.045, 0.60662, -2.87553, 4.15967
598, -0.537, -9.49995, -0.045, -3.0331, -3.00946, 7.38184
599, -0.43005, -9.57, 0.33195, -5.48321, -1.1187, 9.69015
600, -0.01995, -9.57, 0.49005, -5.97165, 0.48845, 7.52365
601, 0.32805, -9.78705, 0.72495, -3.80516, -0.55935, 0.73267
602, -0.006, -9.94305, 1.07895, 0.33088, 0.55935, -0.11029
603, 0.08205, -9.759, 0.91095, 3.82879, 0.20483, -0.81145
604, -0.05595, -9.86595, 0.65505, 4.87659, -1.61502, -1.3708
605, 0.012, -9.84705, 0.576, 4.17543, -4.06514, -0.52784
606, 0.012, -9.84705, 0.576, 2.98583, -4.34087, -1.85925
607, 0.141, -9.82095, 0.61905, 2.78099, -2.10347, -5.21535
608, -0.19995, -9.948, 0.53295, 1.93803, -0.77206, -5.14444
609, -0.34095, -9.99795, 0.44895, 0.39391, 0.20483, -4.09665
610, -0.411, -9.88305, 0.315, -1.84349, -1.1896, -2.07196
611, -0.27195, -9.795, 0.49695, -4.08089, -3.43488, -0.2521
612, -0.123, -9.81105, 0.756, -4.2227, -2.66282, -0.59874
613, -0.123, -9.81105, 0.756, -3.1749, -0.28361, -1.2999
614, -0.20895, -9.744, 0.71505, -2.67858, 0.97689, -1.08719
615, -0.219, -9.70605, 0.567, -3.30883, -2.87553, 2.13498
616, 0.03105, -9.56505, 0.74895, -2.19013, -2.59192, 0.51996
617, -0.078, -9.61005, 0.61005, 0.33088, 1.53624, -1.93015
618, -0.126, -9.59805, 0.44505, -1.14233, -1.33141, -0.2521
619, 0.04605, -9.61695, 0.51195, -1.70168, -3.22217, -0.38603
620, 0.08595, -9.63405, 0.63105, -2.0562, -1.81986, -0.1812
621, 0.024, -9.67695, 0.66195, -1.77259, -0.77206, 0.10242
622, 0.03105, -9.72, 0.62895, -0.29937, 0.27574, -0.66964
623, -0.17805, -9.663, 0.45405, -0.37027, -1.33141, 0.37815
624, -0.10395, -9.61305, 0.603, -1.35505, -2.37921, 2.76524
625, -0.10395, -9.61305, 0.603, -0.65389, -1.61502, 2.82826
626, 0.027, -9.60795, 0.67005, 0.74843, -1.26051, 1.78047
627, 0.13905, -9.63705, 0.64305, 2.15074, -0.14181, 0.24422
628, -0.054, -9.73005, 0.46095, 2.07984, 0.63025, -0.11029
629, -0.34605, -9.76095, 0.33705, 0.67752, -0.28361, 1.85137
630, -0.159, -9.73695, 0.399, -0.7957, -1.05567, 3.38761
631, 0.072, -9.63705, 0.531, -1.48897, -2.24528, 3.11188
632, 0.072, -9.63705, 0.531, -1.21324, -3.08036, 1.70956
633, 0.144, -9.55305, 0.744, 0.67752, -3.15127, -0.66964
634, 0.084, -9.62505, 0.90405, 2.71009, -0.21271, -2.56041
635, -0.066, -9.76305, 0.765, 5.01839, 2.02469, -3.95484
636, -0.18795, -9.828, 0.37305, 4.38814, 1.1896, -2.97795
637, -0.135, -9.73905, 0.19605, 1.02416, -0.63025, -1.85925
638, -0.10695, -9.75405, 0.45195, -1.14233, -1.1896, -1.64654
639, -0.10395, -9.84, 0.69795, -0.02363, 0.76418, -2.56041
640, -0.10395, -9.84, 0.69795, 1.65442, 2.52101, -3.5373
641, -0.15, -9.83295, 0.459, 1.09507, 2.72585, -3.32459
642, -0.18105, -9.82605, 0.28695, -1.07143, 2.3083, -2.20589
643, -0.39105, -9.672, 0.29895, -4.08089, -0.35452, 1.50473
644, -0.31005, -9.615, 0.72, -4.2936, -1.26051, 4.23058
645, -0.09195, -9.64905, 0.969, -0.7957, 0.90599, 5.27837
646, -0.06105, -9.54105, 0.71295, 1.30778, 2.45011, 4.93173
647, -0.13005, -9.555, 0.492, 1.58351, 3.3561, 4.37238
648, -0.13005, -9.555, 0.492, 0.81933, 4.12816, 5.14444
649, -0.31695, -9.72495, 0.61695, 1.02416, 4.90022, 7.38184
650, -0.348, -9.732, 0.69105, 2.00893, 4.34087, 10.80885
651, -0.162, -9.74895, 1.06995, 4.66388, 5.94802, 12.21116
652, 0.10095, -9.687, 1.278, 11.10822, 11.19488, 10.10769
653, -0.051, -9.59805, 0.76995, 13.27472, 12.17965, 7.87029
654, -0.05595, -9.63195, 0.68205, 13.06988, 10.70643, 7.52365
655, -0.05595, -9.63195, 0.68205, 11.66757, 8.46903, 5.49108
656, 0.153, -9.56205, 0.648, 9.84771, 5.80621, 1.63866
657, 0.08595, -9.68205, 0.68595, 8.79992, 3.98635, -0.88235
658, -0.19695, -9.81105, 0.73395, 7.3976, 3.91545, -1.57563
659, -0.231, -9.79695, 0.816, 7.3976, 5.38867, -2.20589
660, -0.19005, -9.82995, 0.72495, 7.88605, 7.48426, -4.52207
661, -0.384, -9.83505, 0.459, 6.98006, 8.53994, -6.34193
662, -0.384, -9.83505, 0.459, 3.89969, 6.57827, -6.27102
663, -0.29295, -9.744, 0.564, 2.15074, 6.57827, -6.75947
664, -0.22395, -9.65295, 0.92295, 2.63919, 10.91914, -8.79204
665, 0, -9.42795, 1.23495, 5.36503, 20.99532, -14.66915
666, 0.50805, -9.20595, 1.72095, 11.59667, 25.61981, -23.06728
667, 1.044, -9.02805, 2.24295, 23.35877, 39.89505, -39.24116
668, 1.85295, -9.261, 2.286, 32.31625, 58.02272, -58.41663
669, 2.76105, -9.519, 2.631, 45.48067, 99.95821, -89.85052
670, 2.76105, -9.519, 2.631, 56.60465, 131.38423, -117.63683
671, 4.923, -9.21795, 2.44905, 72.14828, 171.91742, -176.22678
672, 7.10595, -8.35305, 2.961, 89.7875, 211.59975, -250.07675
673, 4.45095, -8.98995, 5.06595, 123.52183, 260.11353, -319.02646
674, -0.52095, -9.921, 6.057, 148.02293, 267.67657, -287.45078
675, -1.407, -9.33495, 6.75795, 201.64174, 288.18344, -203.17799
676, 2.89005, -6.55995, 5.034, 247.91023, 299.03168, -158.58755
677, 4.05405, -5.10405, 3.888, 244.27054, 288.04166, -145.63585
678, 4.16895, -4.88895, 4.90005, 241.33197, 279.289, -149.41737
679, 3.31905, -5.02005, 6.351, 246.58672, 282.86566, -155.85382
680, 1.69305, -5.229, 7.24695, 256.87561, 304.42035, -151.86748
681, -0.174, -5.16195, 7.125, 254.00006, 341.24292, -132.68413
682, -0.174, -5.16195, 7.125, 239.23636, 342.29071, -104.96873
683, -0.753, -4.08705, 6.68895, 207.31404, 329.89835, -55.13143
684, -0.15705, -3.59595, 9.18405, 196.25308, 335.35791, -27.8257
685, 0.96495, -3.045, 11.59695, 200.45215, 358.25189, -15.29941
686, 0.369, -3.639, 13.05105, 242.37976, 368.19412, -10.54099
687, -2.53005, -4.41195, 13.13205, 287.39563, 372.95258, 7.02733
688, -2.73105, -3.23895, 11.25195, 331.48975, 381.13797, 51.83048
689, -2.73105, -3.23895, 11.25195, 350.25555, 370.21881, 72.47916
690, 1.06095, -1.893, 9.84495, 369.431, 359.37061, 59.74016
691, 3.51495, -1.41705, 7.59405, 378.11273, 342.77917, 42.58939
692, 1.43205, 0.43005, 3.69795, 370.62061, 285.37881, 23.47694
693, -1.047, 6.16695, 1.31595, 346.04861, 245.97221, 0.44906
694, -4.40205, 8.45805, 0.88005, 305.79904, 208.51939, -41.69127
695, -9.018, 9.85005, 2.013, 271.9938, 200.33397, -42.17972
696, -9.018, 9.85005, 2.013, 268.91345, 139.29391, -46.65452
697, -9.03195, 8.35605, 3.78195, 280.39194, 111.78335, -56.73857
698, -7.91205, 7.63695, 3.09, 300.48126, 73.84209, -68.63461
699, -10.335, 5.77005, -0.09105, 286.13513, 44.93708, -51.1372
700, -12.33405, 6.852, -3.069, 267.36932, -11.97482, -38.3273
701, -12.018, 6.663, -3.471, 219.49368, -48.93131, -38.4691
702, -10.80405, 5.865, -1.86705, 189.4621, -70.63567, -58.27482
703, -9.77205, 4.46505, -0.22695, 167.76562, -117.03809, -74.4487
704, -9.77205, 4.46505, -0.22695, 173.22519, -175.0687, -81.58632
705, -11.00805, 2.78595, 1.13895, 139.90842, -140.34959, -58.55844
706, -13.05, 1.347, 2.02995, 118.27496, -93.73447, -25.87191
707, -11.934, 1.38105, 2.58495, 126.39735, -66.01118, -16.3472
708, -10.40895, 0.081, 2.08695, 146.06126, -39.13087, -46.30788
709, -12.94005, 0.411, -1.479, 161.53398, -18.41128, -57.15612
710, -14.71905, 1.13895, -4.45605, 155.23146, -45.01586, -39.446
711, -13.54995, 1.91205, -4.09395, 130.45461, -95.27071, -15.57514
712, -13.54995, 1.91205, -4.09395, 93.84476, -62.65508, 10.87975
713, -13.76805, 0.222, -3.28005, 66.54691, -58.1015, 37.12981
714, -11.32095, 1.623, -1.776, 50.30999, -74.48022, 56.44708
715, -10.28895, 2.09895, -0.333, 45.26796, -88.40882, 61.21338
716, -8.865, 2.133, 1.077, 48.69497, -83.09106, 52.31892
717, -6.396, 2.16405, 1.48095, 56.74646, -65.45183, 24.1781
718, -6.16395, 1.74495, 0.75105, 58.21967, -45.99276, -23.13818
719, -6.16395, 1.74495, 0.75105, 48.06471, -24.08356, -45.81944
720, -8.973, 1.14405, 1.21995, 48.06471, 6.72008, -40.00535
721, -11.685, 0.67695, 0.30105, 46.87511, 10.35979, -20.61717
722, -11.65395, 1.04805, -0.213, 47.9229, -0.21271, 7.94119
723, -9.21705, 1.992, -0.45495, 44.3541, 1.32353, 12.98322
724, -7.134, 2.51805, -0.49995, 38.13034, 9.37502, -8.36662
725, -7.45695, 2.21205, -0.58395, 37.91763, 10.77734, -26.63609
726, -7.45695, 2.21205, -0.58395, 42.46333, 9.58773, -42.66817
727, -8.69205, 2.22105, -0.27705, 47.08782, 25.82464, -46.5915
728, -9.86805, 2.28795, -0.61995, 48.13562, 38.00429, -40.07625
729, -10.194, 2.07795, -1.50795, 44.85042, 38.0752, -32.30837
730, -9.96105, 1.35195, -1.81695, 40.01322, 33.03316, -31.04787
731, -9.04005, 1.35705, -2.19105, 30.5673, 25.478, -33.35617
732, -8.805, 1.63695, -1.38105, 17.8283, 22.32673, -42.10882
733, -10.01895, 0.78705, -0.945, 9.14655, 21.06623, -26.56519
734, -10.42605, 1.75395, -1.422, 5.29413, 18.19857, 2.82826
735, -9.40395, 1.91205, -1.62495, -9.33563, 19.52998, 15.92178
736, -8.319, 1.704, -1.00995, -14.16495, 11.40759, 14.59037
737, -8.046, 1.66305, -0.57, -16.18964, 11.75423, 4.01787
738, -8.046, 1.66305, -0.57, -14.02314, 6.92491, -5.56987
739, -8.16105, 2.03505, -0.41595, -10.52523, 1.95379, -14.38554
740, -8.628, 1.848, -0.012, -1.84349, -1.05567, -19.64028
741, -9.30105, 1.68495, -0.009, 4.03362, -1.40231, -18.30887
742, -9.96405, 1.56795, -0.21, 12.51053, -7.83878, -10.95853
743, -9.52605, 1.33995, -1.788, 19.71906, 6.36556, -4.58509
744, -9.28395, 1.42905, -2.30805, 10.8246, -1.89076, -12.56568
745, -10.206, 1.41195, -2.30295, 5.92438, -7.20853, -10.11557
746, -10.69395, 0.90705, -1.968, 5.43594, -11.90391, 0.17332
747, -10.371, 0.78, -1.72095, 8.16966, -10.71431, 4.30148
748, -9.387, 1.02195, -1.65705, 12.57356, -4.76629, 1.43383
749, -9.30105, 0.89295, -1.90995, 15.37819, -1.74895, -2.4895
750, -9.92505, 0.88095, -2.44905, 14.67703, 1.89076, -3.32459
751, -9.92505, 0.88095, -2.44905, 8.87082, -1.54412, -0.59874
752, -10.428, 1.18905, -2.71005, -1.00053, -8.82355, 4.51419
753, -11.09205, 0.55695, -2.24295, -5.12869, -14.62976, 13.32986
754, -11.994, 0.462, -1.92495, -9.05202, -20.01843, 32.85984
