SrNo, Timestamp, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro 
631, 1737991144523, 38.23005, -1.32105, 11.10795, 361.87585, 430.14017, 326.81009
632, 1737991144542, 44.53695, 8.12295, -0.76605, 331.63943, 437.77411, 201.86234
633, 1737991144559, 30.99, 5.26005, -0.37395, 249.39133, 403.19684, 65.64091
634, 1737991144574, 30.99, 5.26005, -0.37395, 205.36024, 436.3009, 34.97907
635, 1737991144592, 28.54095, 2.69505, 7.632, 227.8997, 496.00955, 0.12605
636, 1737991144606, 31.79505, 1.88805, 12.624, 279.9744, 517.22546, -44.748
637, 1737991144623, 34.77105, 1.563, 7.989, 299.44135, 577.42255, -120.62266
638, 1737991144641, 35.094, 2.607, -0.999, 278.50906, 597.72461, -191.67587
639, 1737991144658, 29.42895, 1.32795, -8.196, 245.53891, 575.46094, -261.25586
640, 1737991144678, 20.292, -1.695, -9.91305, 193.59814, 493.70126, -329.07904
641, 1737991144696, 7.734, -2.325, -8.46195, 144.60381, 368.61166, -335.7991
642, 1737991144710, 7.734, -2.325, -8.46195, 103.29856, 285.73334, -280.84888
643, 1737991144723, 8.75205, 2.28405, -12.37395, 39.04421, 177.17215, -279.09991
644, 1737991144741, 16.00395, 4.209, -8.96895, -41.66764, 50.82207, -341.32959
645, 1737991144759, 18.849, 0.54495, -1.08195, -86.53382, 43.32993, -417.70056
646, 1737991144775, 15.372, -4.39095, 2.35995, -93.25389, 59.56684, -441.91806
647, 1737991144788, 10.239, -6.081, 2.20905, -95.07375, 71.54166, -444.02151
648, 1737991144805, 10.239, -6.081, 2.20905, -81.7045, 41.92762, -434.36288
649, 1737991144826, 11.082, -4.64205, 2.60595, -56.36831, -52.35831, -452.41965
650, 1737991144840, 11.48895, -5.18805, 5.63505, -20.3178, -153.71884, -467.67966
651, 1737991144860, 6.516, -6.28005, 10.06395, 14.25949, -232.60297, -446.67645
652, 1737991144871, 4.263, -4.55805, 15.114, 63.96286, -313.38571, -409.64908
653, 1737991144890, 3.20895, -2.35605, 18.72, 118.70039, -355.02969, -365.9725
654, 1737991144907, 3.06795, -0.91695, 21.04905, 135.15001, -337.88681, -342.87369
655, 1737991144923, 7.24605, 0.402, 22.63005, 160.62801, -284.68555, -323.41461
656, 1737991144938, 7.24605, 0.402, 22.63005, 198.78197, -290.56265, -342.24347
657, 1737991144956, 6.789, -0.22905, 25.821, 291.8783, -367.49298, -370.4473
658, 1737991144971, 3.05805, -1.707, 27.97395, 362.92365, -417.47208, -376.33228
659, 1737991144988, -2.33505, -2.96895, 26.94195, 421.51358, -439.72791, -339.5097
660, 1737991145005, -3.3, -1.67805, 28.03095, 468.55414, -425.45267, -311.3689
661, 1737991145021, -4.13595, -1.67295, 25.275, 516.99701, -407.60074, -288.06528
662, 1737991145038, -9.33405, -2.463, 24.138, 576.35114, -420.69424, -250.75424
663, 1737991145056, -16.86795, -6.19605, 24.24795, 656.0152, -425.72839, -173.68213
664, 1737991145071, -16.86795, -6.19605, 24.24795, 710.05157, -373.37012, -75.05532
665, 1737991145088, -19.65105, -11.085, 17.96805, 714.46332, -244.22325, 46.25273
666, 1737991145104, -12.54705, -13.242, 10.87395, 647.12073, 42.14033, 178.13329
667, 1737991145120, 0.549, -12.24195, -0.80895, 523.9928, 260.95651, 245.25529
668, 1737991145138, 7.79205, -7.137, -2.52105, 324.28909, 459.6124, 304.54642
669, 1737991145156, 19.19595, 1.608, 9.645, 268.49591, 524.3631, 282.99173
670, 1737991145171, 27.186, 8.106, 5.64705, 324.49393, 466.11981, 151.67053
671, 1737991145188, 27.186, 8.106, 5.64705, 347.87634, 407.46683, 2.36345
672, 1737991145204, 28.28205, 8.772, -6.62505, 237.14078, 463.11032, -146.66789
673, 1737991145220, 22.24095, 6.68895, -11.66805, 101.34477, 620.82336, -188.66641
674, 1737991145239, 17.96295, 6.48795, -11.63205, -70.99807, 869.03302, -201.82295
675, 1737991145254, 18.324, 7.101, -14.04495, -163.53503, 1015.54333, -217.01207
676, 1737991145272, 15.54705, 4.23495, -13.45605, -234.72218, 1085.12329, -227.37184
677, 1737991145287, 6.669, 1.59195, -6.56805, -241.93071, 1017.57593, -196.15067
678, 1737991145304, 4.38705, 5.58795, -0.546, -174.94263, 745.62933, -126.01132
679, 1737991145320, 4.38705, 5.58795, -0.546, -103.26705, 451.98636, -87.86523
680, 1737991145338, 5.23695, 9.531, 6.88005, -23.32726, 196.48944, -76.45763
681, 1737991145354, 10.93995, 11.73405, 8.436, 13.3535, 56.841, -109.77441
682, 1737991145370, 12.25995, 11.06595, 6.969, -16.39447, 100.80118, -144.42261
683, 1737991145387, 8.54805, 8.20695, 5.13195, -80.44398, 209.22844, -173.05186
684, 1737991145404, 3.003, 4.55805, 5.74005, -107.2534, 246.11401, -179.35442
685, 1737991145419, 0.04095, 2.39595, 7.57395, -93.67931, 182.63173, -173.40639
686, 1737991145437, 0.04095, 2.39595, 7.57395, -58.5348, 103.18039, -176.13223
687, 1737991145453, -1.413, 1.302, 9.14295, -20.45961, 32.06415, -167.94682
688, 1737991145471, -1.22205, 1.12695, 7.203, -0.08666, -42.06943, -152.40318
689, 1737991145487, -2.00205, 1.632, 6.96105, -5.54623, -53.96546, -148.76347
690, 1737991145502, -3.381, 0.72195, 6.78705, -15.63029, -61.24489, -129.44621
691, 1737991145519, -3.10605, 2.10405, 8.499, -15.90602, -82.73654, -106.1347
692, 1737991145536, -1.23795, 4.08195, 8.27295, -0.01576, -119.3464, -92.2061
693, 1737991145552, -1.23795, 4.08195, 8.27295, 18.88397, -166.03242, -94.02596
694, 1737991145569, -0.501, 4.893, 11.13, 45.06313, -168.69525, -92.69455
695, 1737991145586, -0.15105, 5.358, 10.40205, 43.94443, -148.25926, -94.79801
696, 1737991145603, -0.822, 5.63595, 10.59405, 52.48436, -129.49347, -91.43404
697, 1737991145620, -1.58805, 5.16405, 9.33405, 52.34256, -110.31801, -84.22552
698, 1737991145635, -1.19295, 4.78305, 9.258, 38.05944, -80.28643, -77.2297
699, 1737991145651, 0.978, 5.688, 10.515, 40.93497, -52.98857, -93.3248
700, 1737991145670, 0.978, 5.688, 10.515, 52.41346, -52.77586, -118.7319
701, 1737991145690, 2.51505, 7.12005, 8.79795, 59.9056, -87.49495, -168.08075
702, 1737991145708, 3.336, 7.23, 10.09605, 78.45081, -79.16772, -215.68065
703, 1737991145718, 0.34305, 5.319, 8.80305, 83.42194, -74.2675, -237.73164
704, 1737991145740, -1.23105, 4.96005, 8.79105, 93.15148, -61.87514, -249.63557
705, 1737991145755, -2.23905, 4.386, 8.556, 109.6011, -69.50909, -232.34299
706, 1737991145768, -3.48405, 4.122, 8.36205, 117.29807, -79.38044, -196.15067
707, 1737991145784, -2.97705, 5.181, 8.11095, 115.97453, -72.10101, -155.83807
708, 1737991145805, -3.642, 5.29995, 7.39695, 106.10319, -65.31002, -142.88637
709, 1737991145823, -3.642, 5.29995, 7.39695, 87.76281, -75.87465, -129.86375
710, 1737991145839, -4.734, 4.965, 6.26205, 58.36148, -72.10101, -108.23817
711, 1737991145851, -4.203, 5.121, 7.62, 26.0925, -14.62976, -84.64306
712, 1737991145869, -4.818, 4.91205, 7.88295, 6.77523, 22.46854, -65.18398
713, 1737991145886, -4.99305, 4.60395, 8.54595, -7.72061, 59.2202, -40.33623
714, 1737991145900, -4.91595, 4.608, 8.46705, -9.32775, 77.48968, -27.45542
715, 1737991145919, -4.91595, 4.608, 8.46705, -4.84507, 80.49914, -16.39447
716, 1737991145933, -5.292, 4.40205, 8.829, 16.85141, 71.05322, -4.42753
717, 1737991145952, -4.782, 4.86, 8.78595, 35.12088, 60.55161, -2.39496
718, 1737991145967, -4.69305, 5.10195, 7.90695, 49.2622, 50.82207, -1.69381
719, 1737991145987, -4.60005, 5.30295, 6.82995, 50.10516, 49.49066, -1.13446
720, 1737991146000, -4.401, 5.50905, 6.471, 42.68392, 56.62828, -0.92962
721, 1737991146019, -4.83195, 5.49705, 6.162, 33.51373, 67.61833, 1.94591
722, 1737991146035, -5.47395, 5.22795, 5.76405, 20.97957, 86.24232, 9.28836
723, 1737991146050, -5.47395, 5.22795, 5.76405, 10.76158, 100.58847, 18.39553
724, 1737991146072, -6.03405, 5.13495, 4.845, -5.47533, 110.04227, 30.14976
725, 1737991146091, -6.16605, 5.23995, 4.23705, -19.27, 102.82587, 38.9024
726, 1737991146099, -5.87895, 5.475, 4.06905, -24.37506, 96.53121, 41.28161
727, 1737991146121, -5.958, 5.547, 4.40895, -29.41709, 81.54694, 45.20494
728, 1737991146133, -6.71205, 4.99605, 4.82295, -27.59723, 78.89199, 52.97281
729, 1737991146150, -6.81705, 5.06805, 3.98805, -26.75426, 79.45134, 69.06791
730, 1737991146166, -6.81705, 5.06805, 3.98805, -33.1277, 73.36152, 76.48915
731, 1737991146183, -6.171, 5.38905, 3.72195, -46.70967, 65.94028, 83.35103
732, 1737991146201, -6.35505, 5.02995, 3.99495, -59.23596, 71.25805, 93.22238
733, 1737991146216, -5.61495, 5.46795, 4.725, -73.37727, 84.28066, 100.64362
734, 1737991146233, -4.737, 6.10995, 5.38605, -76.80428, 90.57532, 98.1226
735, 1737991146251, -4.36995, 6.612, 5.55405, -71.55741, 89.38572, 88.39307
736, 1737991146266, -5.01195, 6.56205, 5.47005, -64.48282, 85.54117, 79.92403
737, 1737991146282, -5.12895, 6.78, 4.818, -56.43921, 74.33841, 73.06214
738, 1737991146299, -5.12895, 6.78, 4.818, -53.28794, 63.13565, 70.61203
739, 1737991146316, -4.99995, 7.158, 4.52895, -57.90455, 57.32944, 66.6178
740, 1737991146332, -3.67605, 6.615, 3.97995, -66.02694, 46.12668, 56.19498
741, 1737991146350, -4.13595, 6.52605, 5.26605, -63.43502, 42.62878, 50.09728
742, 1737991146367, -4.38495, 6.55695, 5.628, -58.74751, 35.34935, 47.58414
743, 1737991146383, -4.29795, 6.46905, 5.82405, -49.43552, 27.43966, 46.45757
744, 1737991146399, -4.011, 6.77505, 5.48895, -39.84778, 10.07618, 42.47121
745, 1737991146415, -4.011, 6.77505, 5.48895, -34.1755, -9.02838, 37.22435
746, 1737991146432, -3.45795, 6.89295, 5.412, -26.40763, -31.70963, 28.259
747, 1737991146448, -3.79095, 6.93795, 5.14695, -24.51686, -44.59044, 25.24953
748, 1737991146464, -3.99705, 6.78, 4.80405, -30.32308, -56.841, 26.51004
749, 1737991146483, -3.08895, 6.68205, 4.93605, -40.61984, -56.28164, 23.42968
750, 1737991146498, -3.58695, 6.47595, 6.41505, -49.08887, -43.74747, 27.49481
751, 1737991146514, -3.345, 6.375, 6.97605, -52.02743, -31.42602, 30.43337
752, 1737991146533, -2.93595, 6.51405, 7.27305, -51.11356, -15.40182, 34.00218
753, 1737991146548, -2.93595, 6.51405, 7.27305, -49.85306, -10.4307, 32.39503
754, 1737991146564, -2.79705, 6.519, 7.04505, -47.26902, -10.5016, 29.94492
755, 1737991146583, -2.883, 6.423, 7.095, -44.6062, -14.14131, 28.75532
756, 1737991146600, -2.84295, 6.30405, 7.22505, -41.17919, -14.70066, 27.91236
757, 1737991146616, -3.12495, 6.162, 7.27005, -36.62561, -15.40182, 30.6382
758, 1737991146630, -2.83305, 6.09, 6.90405, -36.4129, -14.28312, 30.99272
759, 1737991146647, -2.54805, 6.093, 7.02405, -39.28843, -12.32146, 31.89871
760, 1737991146664, -2.54805, 6.093, 7.02405, -42.71544, -11.6203, 29.4486
761, 1737991146680, -2.163, 5.865, 7.119, -44.11775, -8.61084, 26.72275
762, 1737991146697, -2.22, 5.78595, 7.692, -41.59674, -3.98635, 25.24953
763, 1737991146714, -2.34, 5.511, 7.74705, -35.01847, -1.81986, 24.76109
764, 1737991146730, -2.54295, 5.47995, 7.74705, -28.71593, -1.1896, 26.1634
765, 1737991146747, -2.577, 5.39595, 7.5, -24.58777, -5.45957, 28.4717
766, 1737991146764, -2.10795, 5.619, 7.617, -22.41339, -7.90968, 29.17286
767, 1737991146782, -1.674, 5.856, 7.5, -22.69701, -7.06672, 26.0216
768, 1737991146801, -1.674, 5.856, 7.5, -25.56466, -4.26997, 22.24007
769, 1737991146816, -1.65, 5.83695, 7.63905, -28.15658, -3.3561, 17.69437
770, 1737991146831, -1.98105, 5.48895, 7.72305, -28.92864, -5.11293, 17.06412
771, 1737991146852, -2.11695, 5.391, 7.81395, -32.21384, -9.72954, 16.7805
772, 1737991146867, -2.196, 5.28105, 8.52195, -30.7485, -11.5494, 20.90866
773, 1737991146884, -1.59495, 5.40105, 9.16695, -20.59354, -7.62607, 22.59459
774, 1737991146900, -1.25505, 5.47695, 9.21705, -12.62083, -9.58773, 19.0888
775, 1737991146914, -1.25505, 5.47695, 9.21705, -4.91598, -10.28889, 14.81884
776, 1737991146930, -1.28595, 5.52795, 8.922, 1.31565, -12.39236, 10.27313
777, 1737991146946, -1.41795, 5.53305, 8.56305, 3.26944, -13.71589, 8.24057
778, 1737991146963, -1.40805, 5.53995, 8.64195, 5.0893, -10.5725, 7.12187
779, 1737991146980, -1.33695, 5.523, 8.60595, 6.56252, -7.20853, 6.2789
780, 1737991146997, -1.33695, 5.664, 8.51295, 8.66599, -5.38867, 4.74266
781, 1737991147012, -1.33395, 5.62395, 8.38605, 10.76158, -4.34087, 3.06461
782, 1737991147031, -1.33395, 5.62395, 8.38605, 11.88028, -5.17596, 1.37868
783, 1737991147046, -1.40595, 5.60205, 8.01195, 10.90339, -6.79098, -0.08666
784, 1737991147063, -1.48005, 5.60895, 7.99305, 9.57198, -6.01892, -0.57511
785, 1737991147079, -1.533, 5.571, 8.01705, 9.22534, -4.34087, -1.27626
786, 1737991147097, -1.64805, 5.57595, 7.881, 9.08353, -4.68751, -1.90652
787, 1737991147113, -1.61895, 5.56605, 7.761, 7.61031, -4.75841, -2.67858
788, 1737991147128, -1.67205, 5.547, 7.842, 6.2789, -4.82932, -3.51366
789, 1737991147147, -1.854, 5.49195, 7.974, 5.71955, -5.67228, -3.93909
790, 1737991147162, -1.854, 5.49195, 7.974, 6.42071, -5.38867, -3.16702
791, 1737991147179, -1.89195, 5.43195, 8.10795, 7.89393, -4.12816, -1.90652
792, 1737991147195, -1.79205, 5.52495, 7.90005, 7.53941, -3.2852, -1.63078
793, 1737991147212, -1.662, 5.604, 7.69395, 5.30201, -2.3083, -2.39496
794, 1737991147228, -1.75995, 5.559, 7.62195, 3.06461, -2.2374, -2.53677
795, 1737991147246, -1.83705, 5.51805, 7.79205, 1.31565, -1.0478, -1.55988
796, 1737991147262, -1.78395, 5.56605, 7.902, 0.6854, 1.1896, 0.05515
797, 1737991147278, -1.78395, 5.56605, 7.902, 1.24475, 0.97689, 0.05515
798, 1737991147295, -1.69095, 5.56395, 7.95495, 2.63919, 0.28361, -0.85872
799, 1737991147311, -1.77, 5.51595, 7.98405, 4.18331, -0.21271, -0.5042
800, 1737991147328, -1.71705, 5.547, 7.869, 5.37291, -0.90599, -0.01576
801, 1737991147344, -1.63395, 5.61405, 7.65105, 4.88447, -1.40231, -0.5042
802, 1737991147362, -1.65705, 5.65005, 7.58595, 2.29255, -2.93856, -1.27626
803, 1737991147377, -1.641, 5.63295, 7.737, 0.40179, -2.86765, -1.48897
804, 1737991147394, -1.69605, 5.616, 7.82805, -1.48897, -0.34664, -1.34717
805, 1737991147411, -1.69605, 5.616, 7.82805, -1.97742, 0.97689, -0.85872
806, 1737991147429, -1.69305, 5.58495, 7.93305, -0.78782, 1.0478, -0.5042
807, 1737991147444, -1.713, 5.568, 7.99095, 1.03204, 0.28361, -0.37027
808, 1737991147461, -1.74795, 5.583, 7.91205, 2.71009, -1.81986, -0.44118
809, 1737991147480, -1.69605, 5.65005, 7.87395, 3.06461, -2.10347, -0.92962
810, 1737991147494, -1.64805, 5.61195, 7.857, 2.22164, -0.77206, -1.27626
811, 1737991147510, -1.76505, 5.643, 7.833, 1.17385, -0.14181, -1.07143
812, 1737991147527, -1.76505, 5.643, 7.833, 0.40179, 0.48845, -0.71691
813, 1737991147545, -1.73595, 5.616, 7.75395, -0.37027, -0.28361, -0.64601
814, 1737991147560, -1.782, 5.595, 7.81905, 0.05515, -1.53624, -0.5042
815, 1737991147577, -1.67205, 5.58, 7.95705, 1.38656, -0.84296, -0.71691
816, 1737991147595, -1.74795, 5.59005, 7.83105, 1.875, -1.47322, -0.64601
817, 1737991147610, -1.70295, 5.57295, 7.773, 1.03204, -1.47322, -0.64601
818, 1737991147626, -1.80105, 5.559, 7.725, -0.08666, -0.0709, -0.01576
819, 1737991147643, -1.75995, 5.595, 7.72005, -1.41807, 0.48845, 1.52049
820, 1737991147660, -1.75995, 5.595, 7.72005, -1.83561, 0.84296, 1.7332
821, 1737991147675, -1.55895, 5.679, 7.76805, -1.69381, 0.70116, 0.89023
822, 1737991147696, -1.51395, 5.73105, 7.81095, -1.00053, -1.74895, -1.27626
823, 1737991147710, -1.51905, 5.70705, 7.926, -0.08666, -2.10347, -2.74948
824, 1737991147726, -1.68105, 5.64, 7.953, 1.31565, -2.59192, -2.95431
825, 1737991147743, -1.626, 5.643, 7.917, 2.43435, -1.81986, -2.67858
826, 1737991147759, -1.68405, 5.57805, 7.73205, 2.07984, -1.53624, -2.53677
827, 1737991147776, -1.68405, 5.57805, 7.73205, 1.17385, -1.74895, -1.77259
828, 1737991147795, -1.629, 5.57595, 7.713, -0.01576, -0.70116, -1.55988
829, 1737991147812, -1.76805, 5.62605, 7.77795, -0.29937, -0.35452, -1.14233
830, 1737991147827, -1.701, 5.65005, 7.656, -0.85872, -1.89076, -1.77259
831, 1737991147847, -1.68105, 5.63595, 7.69905, -1.63078, -2.93856, -2.19013
832, 1737991147863, -1.71, 5.56095, 7.905, -1.63078, -4.26997, -1.97742
833, 1737991147879, -1.64295, 5.56095, 8.27595, 0.40179, -4.55358, -1.63078
834, 1737991147894, -1.60695, 5.592, 8.17305, 4.60085, -2.59192, -2.19013
835, 1737991147909, -1.60695, 5.592, 8.17305, 6.14497, -2.3083, -2.39496
836, 1737991147927, -1.665, 5.66895, 7.83105, 5.93226, -2.37921, -2.33194
837, 1737991147942, -1.59795, 5.652, 7.59795, 2.9228, -1.67805, -2.46587
838, 1737991147959, -1.725, 5.65695, 7.58595, 0.25998, -2.03257, -1.97742
839, 1737991147975, -1.74795, 5.62605, 7.82805, -1.13446, -2.24528, -1.14233
840, 1737991147992, -1.70505, 5.58795, 7.962, -0.08666, -1.89076, -0.71691
841, 1737991148008, -1.617, 5.60205, 7.90695, 1.7332, -2.3083, -1.14233
842, 1737991148026, -1.617, 5.60205, 7.90695, 2.50526, -1.61502, -1.83561
843, 1737991148043, -1.581, 5.63595, 7.75095, 1.875, -0.70116, -2.26103
844, 1737991148060, -1.734, 5.63595, 7.67205, 1.44958, -0.77206, -1.63078
845, 1737991148075, -1.67895, 5.604, 7.62495, 0.6854, -2.52101, -1.34717
846, 1737991148092, -1.67205, 5.631, 7.689, -0.01576, -3.15127, -1.14233
847, 1737991148108, -1.653, 5.63805, 7.81095, -1.00053, -2.37921, -1.14233
848, 1737991148124, -1.66695, 5.595, 7.89795, -1.41807, -0.28361, -0.78782
849, 1737991148140, -1.66695, 5.595, 7.89795, -1.41807, 0.77206, -0.15756
850, 1737991148158, -1.70505, 5.62605, 7.82805, -1.27626, 0.20483, 0.33088
851, 1737991148174, -1.665, 5.667, 7.78695, -1.20536, -1.0478, 0.04727
852, 1737991148191, -1.674, 5.631, 7.869, -0.57511, -2.80463, -0.51208
853, 1737991148208, -1.68105, 5.59995, 7.92405, -0.29937, -2.66282, -0.57511
854, 1737991148224, -1.662, 5.59695, 8.01195, 0.12605, 0.83509, -0.15756
855, 1737991148241, -1.69605, 5.628, 7.84995, 0.33088, 1.1187, 0.33088
856, 1737991148258, -1.65495, 5.63595, 7.773, 0.12605, 0.77206, 0.54359
857, 1737991148274, -1.65495, 5.63595, 7.773, 0.12605, -0.28361, 0.54359
858, 1737991148291, -1.605, 5.655, 7.77495, -0.01576, -0.84296, -0.08666
859, 1737991148308, -1.60695, 5.655, 7.785, -0.57511, -0.14181, -0.44118
860, 1737991148325, -1.66905, 5.60895, 7.84005, -0.57511, 0.21271, -0.01576
861, 1737991148342, -1.665, 5.64, 7.85205, -0.22847, 0.21271, 0.25998
862, 1737991148357, -1.629, 5.63805, 7.74405, -0.01576, -0.55935, 0.11817
863, 1737991148373, -1.58295, 5.65905, 7.81905, -0.4333, -1.1187, -0.01576
864, 1737991148389, -1.58295, 5.65905, 7.81905, -0.64601, -0.0709, -0.01576
865, 1737991148408, -1.60995, 5.66205, 7.85205, -0.5042, 0.84296, -0.01576
866, 1737991148422, -1.59495, 5.655, 7.80195, -0.29937, 0.14181, -0.29937
867, 1737991148440, -1.59495, 5.655, 7.80195, -0.15756, -1.47322, -0.22847
868, 1737991148457, -1.63095, 5.616, 7.78695, -0.15756, -1.89076, -0.01576
869, 1737991148474, -1.60005, 5.67405, 7.761, -1.27626, 0.63025, 0.11817
870, 1737991148491, -1.64295, 5.66205, 7.629, -2.32406, 1.60715, 0.11817
871, 1737991148506, -1.54995, 5.68305, 7.665, -3.16702, 0.14181, -0.22847
872, 1737991148523, -1.54995, 5.68305, 7.665, -3.45064, -2.37921, -1.63078
873, 1737991148539, -1.57095, 5.63295, 7.857, -2.60767, -3.63971, -1.97742
874, 1737991148556, -1.66695, 5.56605, 8.06505, -1.34717, -2.80463, -1.48897
875, 1737991148574, -1.65, 5.51295, 8.14395, -0.01576, -0.0709, -0.51208
876, 1737991148589, -1.713, 5.55195, 7.95, 0.54359, 0.90599, 0.47269
877, 1737991148605, -1.59495, 5.61195, 7.809, 0.25998, 0.34664, 0.74843
878, 1737991148623, -1.60695, 5.616, 7.82805, -0.85872, 0.14181, 0.40179
879, 1737991148639, -1.60695, 5.616, 7.82805, -1.34717, -0.63025, 0.33088
880, 1737991148657, -1.557, 5.66205, 8.03595, -0.37027, 1.26051, -0.29937
881, 1737991148674, -1.60995, 5.667, 7.97205, 0.18908, 1.46534, -0.37027
882, 1737991148688, -1.67895, 5.61405, 7.881, 1.03204, 0.41754, -0.22847
883, 1737991148707, -1.61895, 5.58495, 7.82295, 1.24475, 0.70116, -0.22847
884, 1737991148722, -1.626, 5.64, 7.68, 0.6854, 0.63025, -0.37027
885, 1737991148739, -1.557, 5.628, 7.68405, -0.37027, 0.97689, -0.92962
886, 1737991148755, -1.71, 5.56095, 7.713, -1.76471, 0.77206, -0.92962
887, 1737991148772, -1.71, 5.56095, 7.713, -2.04832, 0.34664, -0.01576
888, 1737991148788, -1.686, 5.54505, 7.78695, -2.04832, -0.48845, 0.54359
889, 1737991148805, -1.62195, 5.61195, 7.893, -1.69381, -0.77206, 0.40179
890, 1737991148824, -1.52805, 5.66895, 7.97895, -0.64601, 0.63025, -0.78782
891, 1737991148842, -1.617, 5.68095, 7.81395, -1.00053, 1.60715, -1.41807
892, 1737991148859, -1.662, 5.619, 7.78305, -1.97742, 1.33141, -1.13446
893, 1737991148871, -1.65495, 5.568, 7.77795, -2.82038, 1.89076, -1.00053
894, 1737991148889, -1.65495, 5.568, 7.77795, -3.16702, 1.46534, -0.64601
895, 1737991148908, -1.69305, 5.56605, 7.905, -2.46587, 0.63025, -0.64601
896, 1737991148925, -1.66905, 5.51595, 8.022, -0.92962, 0.48845, -0.44118
897, 1737991148939, -1.70295, 5.499, 8.05605, 0.25998, 0.34664, -0.15756
898, 1737991148953, -1.67895, 5.53995, 7.92405, 0.54359, 0.90599, -0.15756
899, 1737991148970, -1.725, 5.56605, 7.83795, -0.08666, 0.90599, -0.01576
900, 1737991148987, -1.65495, 5.57295, 7.86405, -0.37027, 1.40231, -0.01576
901, 1737991149005, -1.65495, 5.57295, 7.86405, -0.57511, 1.1896, -0.15756
902, 1737991149022, -1.74405, 5.57295, 7.87095, 0.05515, 0.27574, 0.18908
903, 1737991149038, -1.67895, 5.59005, 7.881, 0.47269, 0.21271, -0.01576
904, 1737991149056, -1.629, 5.604, 7.82595, 0.12605, 0, -0.71691
905, 1737991149070, -1.713, 5.54895, 7.87095, 0.12605, -0.55935, -0.85872
906, 1737991149087, -1.70295, 5.52105, 7.905, 0.33088, 0.63025, -0.51208
907, 1737991149104, -1.734, 5.50605, 7.81395, 0.33088, 0.84296, 0.11817
908, 1737991149119, -1.75995, 5.523, 7.79505, -0.01576, -0.41754, 0.47269
909, 1737991149136, -1.75995, 5.523, 7.79505, 0.18908, -1.1187, 0.6145
910, 1737991149154, -1.62195, 5.571, 7.905, 0.18908, 0.70116, -0.08666
911, 1737991149169, -1.70805, 5.57595, 7.80405, -0.22847, 0.55935, -0.15756
912, 1737991149186, -1.71705, 5.51595, 7.80705, -0.4333, 0.41754, 0.47269
913, 1737991149202, -1.72695, 5.54205, 7.80705, -0.57511, 0.48845, 0.89023
914, 1737991149220, -1.65705, 5.65005, 7.80705, -0.71691, 0.48845, 0.6854
915, 1737991149236, -1.63605, 5.616, 7.76295, -0.78782, -0.0709, -0.57511
916, 1737991149253, -1.63605, 5.616, 7.76295, -0.85872, -1.60715, -0.92962
917, 1737991149271, -1.77195, 5.50905, 7.845, -0.85872, -2.66282, 0.11817
918, 1737991149286, -1.75095, 5.475, 8.10795, -0.29937, -0.77206, 0.89023
919, 1737991149303, -1.66695, 5.49705, 8.115, 0.7563, 1.67805, 1.24475
920, 1737991149320, -1.65495, 5.52795, 7.902, 1.17385, 1.81986, 1.59139
921, 1737991149336, -1.57605, 5.616, 7.71795, 0.25998, 0.70116, 0.81933
922, 1737991149352, -1.641, 5.61195, 7.82295, -0.29937, -1.33141, 0.18908
923, 1737991149369, -1.64505, 5.55405, 7.97205, -0.08666, -0.63025, 0.05515
924, 1737991149388, -1.64505, 5.55405, 7.97205, 0.18908, 0.90599, 0.6145
925, 1737991149402, -1.67895, 5.568, 7.85895, 0.05515, 0.70116, 0.81933
926, 1737991149419, -1.61205, 5.60895, 7.82295, 0.05515, 0.27574, 0.05515
927, 1737991149435, -1.53795, 5.58, 7.83105, -0.15756, 0.41754, -0.92962
928, 1737991149452, -1.69605, 5.51295, 7.905, 0.25998, 0.14181, -0.78782
929, 1737991149468, -1.713, 5.52495, 7.857, 0.96114, 0.41754, -0.29937
930, 1737991149485, -1.674, 5.56605, 7.641, 0.18908, 0.55935, -0.01576
931, 1737991149502, -1.674, 5.56605, 7.641, -1.41807, -0.55935, -0.08666
932, 1737991149518, -1.746, 5.53695, 7.78305, -2.04832, -1.0478, 0.18908
933, 1737991149535, -1.605, 5.55405, 7.99095, -1.48897, -0.14181, -0.15756
934, 1737991149552, -1.71, 5.54205, 8.082, 0.05515, 0.0709, 0.11817
935, 1737991149568, -1.69095, 5.53695, 7.98405, 0.96114, 0.0709, 0.33088
936, 1737991149587, -1.71, 5.57595, 7.90005, 1.24475, -0.28361, 0.47269
937, 1737991149603, -1.674, 5.57295, 7.80705, 1.03204, 0.14181, 0.25998
938, 1737991149618, -1.686, 5.56095, 7.71795, -0.15756, 0.48845, 0.11817
939, 1737991149634, -1.686, 5.56095, 7.71795, -0.92962, -0.55935, 0.18908
940, 1737991149651, -1.69095, 5.57805, 7.81905, -1.13446, -0.14181, 0.25998
941, 1737991149668, -1.64505, 5.535, 7.93305, -0.85872, 0.34664, 0.33088
942, 1737991149684, -1.701, 5.55195, 7.92405, -0.4333, -0.0709, 0.40179
943, 1737991149700, -1.61895, 5.53995, 7.905, 0.40179, 0.63025, 0.18908
944, 1737991149719, -1.67895, 5.56095, 7.74, -0.01576, 0, -0.15756
945, 1737991149736, -1.674, 5.559, 7.93605, -0.85872, -1.1896, -0.08666
946, 1737991149751, -1.674, 5.559, 7.93605, -0.5042, 0.34664, 0.05515
947, 1737991149768, -1.69605, 5.53995, 7.91895, -0.5042, 0.84296, 0.47269
